Month,Deck,Percent
2023-08,Swordsoul,5.4
2023-08,P.U.N.K.,5.4
2023-08,Floowandereeze,2.6
2023-08,Branded,2.6
2023-08,Traptrix,2.5
2023-08,Mathmech,2.3
2023-08,Plant,2.1
2023-08,Naturia,2.0
2023-08,Dinomorphia,1.9
2023-08,Vaylantz,1.6
2023-08,Sky Striker,1.6
2023-08,SPYRAL,1.4
2023-08,Barrier Statue,1.3
2023-08,Dinosaur,1.3
2023-08,Endymion,1.2
2023-08,Generaider,1.2
2023-08,Adamancipator,1.2
2023-08,Thunder Dragon,1.2
2023-08,HERO,1.0
2023-08,Evil Eye,1.0
2023-08,Marincess,0.9
2023-08,Rank 8 go 2nd,0.9
2023-08,Dracoslayer,0.9
2023-08,Scareclaw,0.9
2023-08,Madolche,0.8
2023-08,Live☆Twin,0.8
2023-08,Fur Hire,0.7
2023-08,Blackwings,0.7
2023-08,Dogmatika,0.6
2023-08,Grass Chaos,0.6
2023-08,Exosister,0.6
2023-08,Ancient Warriors,0.5
2023-08,Zoodiac,0.5
2023-08,Cyber Dragon,0.5
2023-08,Tri-Brigade,0.5
2023-08,Pendulum,0.5
2023-08,Synchron,0.5
2023-08,Amazement,0.4
2023-08,Auroradon Combo,0.4
2023-08,Armed Dragon,0.4
2023-08,Bystial,0.3
2023-08,Plunder Patroll,0.3
2023-08,Subterror,0.3
2023-08,Numeron,0.3
2023-08,Gaia,0.3
2023-08,Dark World,0.3
2023-08,Zefra,0.3
2023-08,Agents,0.3
2023-08,Atlantean,0.3
2023-08,Giant Ballpark,0.2
2023-08,Blue-Eyes,0.2
2023-08,Dragonmaid,0.2
2023-08,Machina,0.2
2023-08,Igknight,0.2
2023-08,Ghoti,0.2
2023-08,Dragunity,0.2
2023-08,Orcust,0.2
2023-08,Phantom Knights,0.2
2023-08,Drytron,0.2
2023-08,Predaplant,0.2
2023-08,Mekk-Knights,0.2
2023-08,Chaos,0.2
2023-08,Virtual World,0.2
2023-08,Red Dragon Archfiend,0.2
2023-08,Speedroid,0.2
2023-08,Tenyi,0.1
2023-08,Adventure,0.1
2023-08,Cubic,0.1
2023-08,Dark Magician,0.1
2023-08,Infernoid,0.1
2023-08,Beetroopers,0.1
2023-08,/Assault Mode,0.1
2023-08,Karakuri,0.1
2023-08,Chain Beat,0.1
2023-08,Mekk-Knight Crusadia,0.1
2023-08,Fortune Lady,0.1
2023-08,Crystal Beast,0.1
2023-08,Abyss Actor,0.1
2023-08,Stall,0.1
2023-08,Monarch,0.1
2023-08,Burn,0.1
2023-08,Nordic,0.1
2023-08,Odd-Eyes,0.1
2023-08,Zombies,0.1
2023-08,Myutant,0.1
2023-08,Morphtronic,0.1
2023-08,Infernoble Knight,0.1
2023-08,Dragunity Dragonmaid,0.1
2023-08,Nephthys,0.1
2023-08,Utopia,0.1
2023-08,Magistus,0.1
2023-08,Crusadia,0.1
2023-08,Libromancer,0.1
2023-08,Gravekeeper,0.1
2023-08,Mayakashi,0.1
2023-08,Ice Barrier,0.1
2023-08,Buster Blader,0.1
2023-08,Exodia,0.1
2023-08,Nemeses,0.1
2023-08,Charmer,0.1
2023-08,Lunalight,0.1
2023-08,Onomat,0.1
2023-08,Starry Knight,0.1
2023-08,Red-Eyes,0.1
2023-08,Lyrilusc,0.1
2023-08,Chain Burn,0.1
2023-08,Therion,0.1
2023-08,Spellbook,0.1
2023-09,Purrely,8.8
2023-09,Mathmech,7.7
2023-09,Mikanko,6.8
2023-09,Labrynth,6.5
2023-09,Dragon Link,5.9
2023-09,Spright,5.3
2023-09,Naturia,3.8
2023-09,Swordsoul,3.6
2023-09,P.U.N.K.,3.1
2023-09,Traptrix,2.8
2023-09,Floowandereeze,2.5
2023-09,Plant,2.3
2023-09,Tearlaments,2.1
2023-09,Ninja,1.7
2023-09,Branded,1.6
2023-09,Sky Striker,1.6
2023-09,HERO,1.6
2023-09,Kashtira,1.2
2023-09,Dinosaur,1.1
2023-09,Dinomorphia,1.1
2023-09,Live☆Twin,1.1
2023-09,Barrier Statue,1.1
2023-09,Vaylantz,1.0
2023-09,Marincess,1.0
2023-09,Evil Eye,1.0
2023-09,Scareclaw,1.0
2023-09,Thunder Dragon,0.9
2023-09,Cyber Dragon,0.9
2023-09,SPYRAL,0.9
2023-09,Galaxy Photon,0.8
2023-09,Phantom Knights,0.8
2023-09,Dogmatika,0.7
2023-09,Generaider,0.7
2023-09,Rank 8 go 2nd,0.6
2023-09,Madolche,0.6
2023-09,Ghoti,0.5
2023-09,Fur Hire,0.5
2023-09,Endymion,0.5
2023-09,Zoodiac,0.5
2023-09,Synchron,0.5
2023-09,Speedroid,0.4
2023-09,Umi,0.4
2023-09,Drytron,0.4
2023-09,Orcust,0.4
2023-09,Dracoslayer,0.4
2023-09,Lyrilusc,0.4
2023-09,Mekk-Knights,0.4
2023-09,Salamangreat,0.4
2023-09,Dark Magician,0.4
2023-09,Springans,0.3
2023-09,Agents,0.3
2023-09,Runick,0.3
2023-09,Grass Chaos,0.3
2023-09,Therion,0.3
2023-09,Gravekeeper,0.3
2023-09,Abyss Actor,0.3
2023-09,Plunder Patroll,0.3
2023-09,Numeron,0.3
2023-09,Ancient Warriors,0.3
2023-09,Machina,0.3
2023-09,Tri-Brigade,0.2
2023-09,Amazement,0.2
2023-09,Pendulum,0.2
2023-09,Invoke,0.2
2023-09,Crystal Beast,0.2
2023-09,Cubic,0.2
2023-09,Infernoble Knight,0.2
2023-09,Burn,0.2
2023-09,Altergeist,0.2
2023-09,Nephthys,0.2
2023-09,Armed Dragon,0.2
2023-09,Mermail Atlantean,0.2
2023-09,Trickstar,0.2
2023-09,Blackwings,0.2
2023-09,Mekk-Knight Crusadia,0.1
2023-09,Ojama,0.1
2023-09,Lunalight,0.1
2023-09,/Assault Mode,0.1
2023-09,Dragonmaid,0.1
2023-09,Gem-Knights,0.1
2023-09,Beetroopers,0.1
2023-09,Spellbook,0.1
2023-09,Railway,0.1
2023-09,Evilswarm,0.1
2023-09,Red Dragon Archfiend,0.1
2023-09,Adamancipator,0.1
2023-09,Charmer,0.1
2023-09,Dragunity,0.1
2023-09,Exosister,0.1
2023-09,Metalfoes,0.1
2023-09,Melffy,0.1
2023-09,Infernity,0.1
2023-09,Darklord,0.1
2023-09,G Golem,0.1
2023-09,Monarch,0.1
2023-09,World Chalice,0.1
2023-09,Infernoid,0.1
2023-09,Mayakashi,0.1
2023-09,Megalith Drytron,0.1
2023-09,Black Luster Soldier,0.1
2023-09,Cyberse Eldlich,0.1
2023-09,Dark World,0.1
2023-09,Bystial,0.1
2023-09,Red-Eyes,0.1
2023-09,Crusadia,0.1
2023-10,Kashtira,12.6
2023-10,Labrynth,7.6
2023-10,Purrely,6.5
2023-10,Mathmech,4.4
2023-10,Tearlaments,4.2
2023-10,Mikanko,4.1
2023-10,Dragon Link,3.7
2023-10,Scareclaw,3.6
2023-10,Swordsoul,3.5
2023-10,Branded,3.0
2023-10,Spright,2.7
2023-10,Naturia,2.5
2023-10,Sky Striker,2.4
2023-10,Floowandereeze,2.3
2023-10,Traptrix,2.1
2023-10,Live☆Twin,1.9
2023-10,Plant,1.5
2023-10,Ninja,1.3
2023-10,Gishki,1.3
2023-10,P.U.N.K.,1.1
2023-10,Dinosaur,1.1
2023-10,Evil Eye,1.1
2023-10,Dinomorphia,1.1
2023-10,HERO,1.0
2023-10,Barrier Statue,0.8
2023-10,Vaylantz,0.8
2023-10,SPYRAL,0.7
2023-10,Dogmatika,0.7
2023-10,Phantom Knights,0.7
2023-10,Plunder Patroll,0.7
2023-10,Madolche,0.6
2023-10,Marincess,0.6
2023-10,Rescue-ACE,0.6
2023-10,Umi,0.5
2023-10,Lyrilusc,0.5
2023-10,Orcust,0.5
2023-10,Fur Hire,0.5
2023-10,Subterror,0.5
2023-10,Dracoslayer,0.5
2023-10,Galaxy Photon,0.5
2023-10,Thunder Dragon,0.5
2023-10,Agents,0.4
2023-10,Endymion,0.4
2023-10,Tri-Brigade,0.4
2023-10,Blackwings,0.4
2023-10,Exosister,0.4
2023-10,Mekk-Knights,0.3
2023-10,Grass Chaos,0.3
2023-10,Generaider,0.3
2023-10,Drytron,0.3
2023-10,Ancient Warriors,0.3
2023-10,Rank 8 go 2nd,0.3
2023-10,Invoke,0.3
2023-10,Salamangreat,0.3
2023-10,Buster Blader,0.3
2023-10,Speedroid,0.3
2023-10,Armed Dragon,0.3
2023-10,Odd-Eyes,0.2
2023-10,Red Dragon Archfiend,0.2
2023-10,Blue-Eyes,0.2
2023-10,Cyber Dragon,0.2
2023-10,Therion,0.2
2023-10,Synchron,0.2
2023-10,Auroradon Combo,0.2
2023-10,Infernoble Knight,0.2
2023-10,Utopia,0.2
2023-10,Crystal Beast,0.2
2023-10,Burn,0.2
2023-10,Infernity,0.2
2023-10,Melffy,0.2
2023-10,Lunalight,0.2
2023-10,Dark Magician,0.2
2023-10,Charmer,0.2
2023-10,Runick,0.2
2023-10,Tellarknight,0.2
2023-10,Ghoti,0.2
2023-10,Gravekeeper,0.2
2023-10,Nordic,0.2
2023-10,Fluffal,0.2
2023-10,Spellbook,0.2
2023-10,Monarch,0.2
2023-10,D/D/D,0.2
2023-10,Springans,0.2
2023-10,Prediction Princess,0.2
2023-10,Chain Burn,0.2
2023-10,3-Axis,0.1
2023-10,Exodia,0.1
2023-10,Icejade,0.1
2023-10,Machina,0.1
2023-10,Synchro Combo,0.1
2023-10,Megalith Drytron,0.1
2023-10,Symphonic Warrior,0.1
2023-10,Simorgh,0.1
2023-10,Stardust Swordsoul,0.1
2023-10,Dark World,0.1
2023-10,Burning Abyss,0.1
2023-10,Cubic,0.1
2023-10,Bystial,0.1
2023-10,Vylon,0.1
2023-10,Crusadia,0.1
2023-10,Dragunity,0.1
2023-10,Infernoid,0.1
2023-10,Heroic,0.1
2023-10,Igknight,0.1
2023-10,Eldlich,0.1
2023-10,Pendulum,0.1
2023-10,Myutant,0.1
2023-10,True Draco Monarchs,0.1
2023-10,Krawler,0.1
2023-10,Predaplant,0.1
2023-10,Dual Avatar,0.1
2023-10,Vendread,0.1
2023-10,Trickstar,0.1
2023-10,World Chalice,0.1
2023-10,Beetroopers,0.1
2023-10,Formula Athletes,0.1
2023-10,Mekk-Knight Crusadia,0.1
2023-10,Giant Ballpark,0.1
2023-10,Witchcrafter,0.1
2023-10,Zefra,0.1
2023-10,Invoked Generaider,0.1
2023-10,Crystron,0.1
2023-10,Mayakashi,0.1
2023-10,P.U.N.K. Swordsoul,0.1
2023-10,Raidraptor,0.1
2023-10,Black Luster Soldier,0.1
2023-10,Atlantean,0.1
2023-11,Mathmech,12.3
2023-11,Vanquish Soul,10.1
2023-11,Labrynth,5.7
2023-11,Kashtira,5.4
2023-11,Dragon Link,5.3
2023-11,Purrely,5.3
2023-11,Branded,4.0
2023-11,Tearlaments,2.8
2023-11,Spright,2.4
2023-11,Naturia,2.3
2023-11,Floowandereeze,2.0
2023-11,Swordsoul,2.0
2023-11,Dinomorphia,1.9
2023-11,Runick,1.7
2023-11,P.U.N.K.,1.6
2023-11,Scareclaw,1.6
2023-11,Traptrix,1.6
2023-11,Exosister,1.5
2023-11,Barrier Statue,1.3
2023-11,Live☆Twin,1.3
2023-11,Thunder Dragon,1.2
2023-11,Plant,1.2
2023-11,SPYRAL,1.1
2023-11,Sky Striker,1.1
2023-11,HERO,0.9
2023-11,Umi,0.9
2023-11,Evil Eye,0.9
2023-11,Subterror,0.7
2023-11,Tellarknight,0.7
2023-11,Nouvelles,0.5
2023-11,Libromancer,0.5
2023-11,Madolche,0.5
2023-11,Zefra,0.5
2023-11,Marincess,0.5
2023-11,Ninja,0.5
2023-11,Phantom Knights,0.5
2023-11,Galaxy Photon,0.4
2023-11,Grass Chaos,0.4
2023-11,Vaylantz,0.4
2023-11,Orcust,0.4
2023-11,Plunder Patroll,0.4
2023-11,Ancient Warriors,0.4
2023-11,Auroradon Combo,0.4
2023-11,Drytron,0.4
2023-11,Lyrilusc,0.4
2023-11,Gishki,0.4
2023-11,Fur Hire,0.4
2023-11,Therion,0.4
2023-11,Speedroid,0.4
2023-11,Odd-Eyes,0.3
2023-11,Bystial,0.3
2023-11,Dogmatika Nekroz,0.3
2023-11,Generaider,0.3
2023-11,Beetroopers,0.3
2023-11,Endymion,0.3
2023-11,Synchron,0.3
2023-11,Salamangreat,0.3
2023-11,Cyber Dragon,0.3
2023-11,Crystal Beast,0.3
2023-11,Lunalight,0.3
2023-11,Scareclaw Tri-Brigade,0.3
2023-11,Tri-Brigade,0.3
2023-11,Dinosaur,0.3
2023-11,S-Force,0.3
2023-11,Mikanko,0.3
2023-11,D/D/D,0.3
2023-11,Chaos MAX,0.3
2023-11,Igknight,0.3
2023-11,Gravekeeper,0.3
2023-11,Rank 8 go 2nd,0.1
2023-11,Agents,0.1
2023-11,Altergeist,0.1
2023-11,Constellar,0.1
2023-11,Rescue-ACE,0.1
2023-11,Despia Dogmatika Shaddoll,0.1
2023-11,Megalith,0.1
2023-11,Amazement,0.1
2023-11,Dracoslayer,0.1
2023-11,Monarch,0.1
2023-11,Virtual World,0.1
2023-11,Chaos,0.1
2023-11,Mekk-Knight Crusadia,0.1
2023-11,Scrap,0.1
2023-11,Atlantean,0.1
2023-11,Cyberdark,0.1
2023-11,Melffy,0.1
2023-11,G Golem,0.1
2023-11,Mekk-Knights,0.1
2023-11,Dream Mirror,0.1
2023-11,Sacred Beast,0.1
2023-11,Wind-Up,0.1
2023-11,Fluffal,0.1
2023-11,Zombies,0.1
2023-11,Numeron,0.1
2023-11,Exodia,0.1
2023-11,Dual Avatar,0.1
2023-11,Eldlich,0.1
2023-11,Time Thief,0.1
2023-11,Mayakashi,0.1
2023-11,Springans,0.1
2023-11,Pendulum,0.1
2023-11,Dogmatika,0.1
2023-11,Infernoid,0.1
2023-11,Gouki,0.1
2023-11,Ojama,0.1
2023-11,Red Dragon Archfiend,0.1
2023-11,Dragunity,0.1
2023-11,Ultra Athletes,0.1
2023-12,Branded,8.6
2023-12,Vanquish Soul,8.3
2023-12,Mathmech,7.3
2023-12,Dragon Link,6.6
2023-12,Mannadium,5.2
2023-12,Labrynth,4.0
2023-12,Kashtira,4.0
2023-12,Purrely,3.5
2023-12,Swordsoul,3.1
2023-12,Barrier Statue,2.3
2023-12,Runick,2.0
2023-12,Zoodiac,1.9
2023-12,Dinomorphia,1.9
2023-12,Tearlaments,1.7
2023-12,Bystial,1.7
2023-12,Naturia,1.6
2023-12,Mikanko,1.5
2023-12,Floowandereeze,1.4
2023-12,Plant,1.4
2023-12,Scareclaw,1.4
2023-12,Marincess,1.4
2023-12,P.U.N.K.,1.1
2023-12,HERO,1.0
2023-12,Spright,1.0
2023-12,Exosister,0.9
2023-12,Ninja,0.9
2023-12,Evil Eye,0.9
2023-12,Dinosaur,0.8
2023-12,Sky Striker,0.8
2023-12,Icejade,0.7
2023-12,Plunder Patroll,0.7
2023-12,Traptrix,0.7
2023-12,Phantom Knights,0.7
2023-12,SPYRAL,0.7
2023-12,Live☆Twin,0.6
2023-12,Chaos,0.6
2023-12,Tri-Brigade,0.5
2023-12,Grass Chaos,0.5
2023-12,Dogmatika,0.4
2023-12,Pendulum,0.4
2023-12,Lunalight,0.4
2023-12,Endymion,0.4
2023-12,Mekk-Knights,0.4
2023-12,Salamangreat,0.4
2023-12,Synchron,0.4
2023-12,Rank 8 go 2nd,0.4
2023-12,Galaxy Photon,0.4
2023-12,Gate Guardian,0.3
2023-12,Lyrilusc,0.3
2023-12,Thunder Dragon,0.3
2023-12,Umi,0.3
2023-12,Speedroid,0.3
2023-12,Dragunity,0.2
2023-12,Cyber Dragon,0.2
2023-12,Atlantean,0.2
2023-12,Blue-Eyes,0.2
2023-12,Dark Magician,0.2
2023-12,Odd-Eyes,0.2
2023-12,Orcust,0.2
2023-12,Crystal Beast,0.2
2023-12,Lunalight Raidraptor,0.2
2023-12,Zefra,0.2
2023-12,Fur Hire,0.2
2023-12,Scareclaw Tri-Brigade,0.2
2023-12,Dark World,0.2
2023-12,Blackwings,0.2
2023-12,Ancient Warriors,0.2
2023-12,Invoke,0.2
2023-12,Springans,0.2
2023-12,Witchcrafter,0.2
2023-12,Armed Dragon,0.2
2023-12,Red Dragon Archfiend,0.2
2023-12,Fabled,0.2
2023-12,Exodia,0.2
2023-12,Nordic,0.2
2023-12,Gem-Knights,0.2
2023-12,Machina,0.2
2023-12,Madolche,0.2
2023-12,Nouvelles,0.2
2023-12,Generaider,0.2
2023-12,Abyss Actor,0.2
2023-12,Numeron,0.2
2023-12,Fluffal,0.2
2023-12,Dracoslayer,0.2
2023-12,Tellarknight,0.2
2023-12,Sacred Beast,0.2
2023-12,G Golem,0.2
2023-12,Amazoness,0.1
2023-12,Gishki,0.1
2023-12,Chain Beat,0.1
2023-12,Dragon Ruler,0.1
2023-12,Infernity,0.1
2023-12,Eldlich,0.1
2023-12,Fortune Lady,0.1
2023-12,Subterror,0.1
2023-12,S-Force,0.1
2023-12,Gren Maju,0.1
2023-12,Ghoti,0.1
2023-12,Infernoble Knight,0.1
2023-12,Monarch,0.1
2023-12,Karakuri,0.1
2023-12,Shark,0.1
2023-12,Scrap,0.1
2023-12,Rescue-ACE,0.1
2023-12,Time Thief,0.1
2023-12,Adventure,0.1
2023-12,Stall,0.1
2023-12,Constellar,0.1
2023-12,Spellbook Dogmatika,0.1
2023-12,P.U.N.K. Swordsoul,0.1
2023-12,Agents,0.1
2023-12,Mayakashi,0.1
2023-12,Mokey Mokey,0.1
2023-12,Phantom Knight Burning Abyss,0.1
2023-12,Prank-Kids,0.1
2023-12,Penguin,0.1
2023-12,Drytron,0.1
2023-12,Mekk-Knight Crusadia,0.1
2023-12,Infernoid,0.1
2023-12,Formula Athletes,0.1
2023-12,Myutant,0.1
2023-12,Mist Valley,0.1
2023-12,Therion,0.1
2023-12,Windwitch,0.1
2023-12,Chain Burn,0.1
2023-12,Auroradon Combo,0.1
2023-12,Magnet Warrior,0.1
2023-12,Utopia,0.1
2023-12,Despia Dogmatika Shaddoll,0.1
2023-12,Vendread,0.1
2023-12,ABC,0.1
2023-12,Solfachord,0.1
2023-12,Libromancer,0.1
2023-12,Gravekeeper,0.1
2023-12,Amorphage,0.1
2024-01,Superheavy Samurai,9.3
2024-01,Mannadium,6.6
2024-01,Branded,6.6
2024-01,Mathmech,6.6
2024-01,Labrynth,5.8
2024-01,Dinomorphia,5.6
2024-01,Vanquish Soul,4.5
2024-01,Swordsoul,3.2
2024-01,Tearlaments,2.7
2024-01,Gold Pride,2.3
2024-01,Sky Striker,2.1
2024-01,Kashtira,2.1
2024-01,Dinosaur,2.1
2024-01,Barrier Statue,2.1
2024-01,Runick,1.7
2024-01,Dragon Link,1.7
2024-01,Traptrix,1.5
2024-01,Plant,1.5
2024-01,Nemleria,1.3
2024-01,Exosister,1.3
2024-01,HERO,1.1
2024-01,Spright,1.1
2024-01,Endymion,1.1
2024-01,Mikanko,0.9
2024-01,Floowandereeze,0.9
2024-01,Ninja,0.9
2024-01,Evil Eye,0.9
2024-01,Naturia,0.9
2024-01,Marincess,0.8
2024-01,Phantom Knights,0.8
2024-01,Bystial,0.8
2024-01,Speedroid,0.8
2024-01,Eldlich,0.7
2024-01,Thunder Dragon,0.7
2024-01,Plunder Patroll,0.5
2024-01,Synchron,0.5
2024-01,Lunalight,0.5
2024-01,P.U.N.K.,0.5
2024-01,Drytron,0.5
2024-01,Prank-Kids,0.5
2024-01,SPYRAL,0.4
2024-01,Ancient Warriors,0.4
2024-01,Zoodiac,0.4
2024-01,Magikey,0.4
2024-01,Agents,0.4
2024-01,Orcust,0.4
2024-01,Scareclaw,0.4
2024-01,Tellarknight,0.4
2024-01,Dracoslayer,0.4
2024-01,Live☆Twin,0.4
2024-01,Ghoti,0.4
2024-01,Nordic,0.4
2024-01,Purrely,0.4
2024-01,Rescue-ACE,0.3
2024-01,Exodia,0.3
2024-01,Monarch,0.3
2024-01,Gladiator Beast Tri-Brigade,0.3
2024-01,Armed Dragon,0.3
2024-01,Infernoble Knight,0.3
2024-01,Mekk-Knights,0.3
2024-01,Galaxy Photon,0.3
2024-01,Therion,0.3
2024-01,Springans,0.3
2024-01,Gravekeeper,0.3
2024-01,Numeron,0.3
2024-01,Cyber Dragon,0.3
2024-01,Gouki,0.1
2024-01,Mermail Atlantean,0.1
2024-01,Live☆Twin Dogmatika,0.1
2024-01,Zefra,0.1
2024-01,Buster Blader,0.1
2024-01,Toon,0.1
2024-01,Trickstar,0.1
2024-01,Solfachord,0.1
2024-01,Harpie Tri-Brigade,0.1
2024-01,Chaos MAX,0.1
2024-01,Mekk-Knight Crusadia,0.1
2024-01,Dark World,0.1
2024-01,Meklord,0.1
2024-01,Dragunity,0.1
2024-01,Phantom Knight Burning Abyss,0.1
2024-01,Dual Avatar,0.1
2024-01,Cyberse Combo,0.1
2024-01,Dark Magician,0.1
2024-01,Gunkan Suship,0.1
2024-01,Umi,0.1
2024-01,Atlantean,0.1
2024-01,Dragon Ruler,0.1
2024-01,Dogmatika,0.1
2024-01,Fur Hire,0.1
2024-01,Yosenju,0.1
2024-01,Mayakashi,0.1
2024-01,Megalith,0.1
2024-01,Invoked Thunder Dragon,0.1
2024-01,Vaylantz,0.1
2024-01,Grass Chaos,0.1
2024-01,Madolche,0.1
2024-01,Blackwings,0.1
2024-01,Charmer,0.1
2024-01,3-Axis,0.1
2024-01,Weather Painter,0.1
2024-01,Blue-Eyes,0.1
2024-01,Zoodiac Eldlich,0.1
2024-01,Predaplant,0.1
2024-01,Virtual World,0.1
2024-02,Snake-Eye,19.8
2024-02,Labrynth,6.1
2024-02,Mathmech,5.2
2024-02,Branded,4.7
2024-02,Kashtira,4.1
2024-02,Infernoble Knight,3.4
2024-02,Superheavy Samurai,3.3
2024-02,Dinomorphia,3.1
2024-02,Mannadium,3.1
2024-02,Tearlaments,2.7
2024-02,Barrier Statue,2.3
2024-02,Vanquish Soul,2.2
2024-02,Swordsoul,2.0
2024-02,HERO,1.8
2024-02,Rescue-ACE,1.8
2024-02,Mikanko,1.4
2024-02,Exosister,1.2
2024-02,Synchron,1.2
2024-02,Traptrix,1.2
2024-02,Tech Genus,1.2
2024-02,Phantom Knights,1.1
2024-02,Ninja,1.1
2024-02,Evil Eye,1.1
2024-02,Dinosaur,1.0
2024-02,SPYRAL,0.8
2024-02,Sky Striker,0.8
2024-02,Runick,0.7
2024-02,Live☆Twin,0.7
2024-02,Scareclaw,0.7
2024-02,Floowandereeze,0.6
2024-02,Dragon Link,0.6
2024-02,Plunder Patroll,0.6
2024-02,Blackwings,0.6
2024-02,Vaylantz,0.5
2024-02,Gold Pride,0.5
2024-02,Fur Hire,0.5
2024-02,Tellarknight,0.5
2024-02,Lyrilusc,0.5
2024-02,Orcust,0.5
2024-02,Galaxy Photon,0.5
2024-02,Mayakashi,0.5
2024-02,Thunder Dragon,0.5
2024-02,Zoodiac,0.4
2024-02,Naturia,0.4
2024-02,Purrely,0.4
2024-02,Salamangreat,0.4
2024-02,Virtual World,0.4
2024-02,Spright,0.4
2024-02,Endymion,0.4
2024-02,Eldlich,0.4
2024-02,Pendulum,0.4
2024-02,Plant,0.4
2024-02,Dogmatika,0.4
2024-02,Blue-Eyes,0.4
2024-02,Dragonmaid,0.2
2024-02,Gem-Knights,0.2
2024-02,Ghoti,0.2
2024-02,Gravekeeper,0.2
2024-02,Cyber Dragon,0.2
2024-02,Marincess,0.2
2024-02,Agents,0.2
2024-02,Infernoid,0.2
2024-02,Lunalight,0.2
2024-02,Speedroid,0.2
2024-02,Therion,0.2
2024-02,Bystial,0.2
2024-02,Melffy,0.2
2024-02,Neo-Spacian,0.2
2024-02,Drytron,0.2
2024-02,Dark Magician,0.2
2024-02,Prank-Kids,0.2
2024-02,Raidraptor,0.2
2024-02,Chain Burn,0.2
2024-02,Rank 8 go 2nd,0.2
2024-02,Nemleria,0.2
2024-02,Machina,0.2
2024-02,Tri-Brigade,0.1
2024-02,ABC,0.1
2024-02,Burn,0.1
2024-02,Solfachord,0.1
2024-02,Malefic,0.1
2024-02,Magical Musketeer,0.1
2024-02,Dracoslayer,0.1
2024-02,Buster Blader,0.1
2024-02,Fluffal,0.1
2024-02,Evilswarm,0.1
2024-02,Armed Dragon,0.1
2024-02,Mekk-Knight Crusadia,0.1
2024-02,Performapal,0.1
2024-02,Lunalight Raidraptor,0.1
2024-02,Madolche,0.1
2024-02,Cubic,0.1
2024-02,Altergeist,0.1
2024-02,Crystal Beast,0.1
2024-02,Live☆Twin Dogmatika,0.1
2024-02,Generaider,0.1
2024-02,Magistus,0.1
2024-02,Odd-Eyes,0.1
2024-02,Monarch,0.1
2024-02,Volcanic,0.1
2024-02,Ancient Warriors,0.1
2024-02,Formula Athletes,0.1
2024-02,Charmer,0.1
2024-02,Chaos MAX,0.1
2024-02,World Chalice,0.1
2024-02,Invoked P.U.N.K.,0.1
2024-02,Dragon Ruler,0.1
2024-03,Snake-Eye,17.0
2024-03,Labrynth,8.4
2024-03,Mathmech,4.5
2024-03,Kashtira,4.3
2024-03,Tearlaments,4.0
2024-03,Branded,3.5
2024-03,Red Dragon Archfiend,3.1
2024-03,Superheavy Samurai,2.9
2024-03,Dinomorphia,2.5
2024-03,Vanquish Soul,2.5
2024-03,Swordsoul,2.4
2024-03,Mannadium,2.2
2024-03,Barrier Statue,2.0
2024-03,Floowandereeze,1.8
2024-03,Sky Striker,1.5
2024-03,Spright,1.4
2024-03,Infernoble Knight,1.4
2024-03,Mikanko,1.2
2024-03,Exosister,1.1
2024-03,HERO,1.1
2024-03,Synchron,1.0
2024-03,Evil Eye,1.0
2024-03,Traptrix,1.0
2024-03,Rescue-ACE,0.9
2024-03,Dragon Link,0.9
2024-03,Unchained,0.9
2024-03,Dogmatika,0.8
2024-03,Prank-Kids,0.7
2024-03,Ninja,0.7
2024-03,Dinosaur,0.7
2024-03,Plant,0.7
2024-03,Live☆Twin,0.7
2024-03,Tech Genus,0.7
2024-03,Phantom Knights,0.7
2024-03,Chain Burn,0.6
2024-03,Zoodiac,0.6
2024-03,Lyrilusc,0.6
2024-03,Marincess,0.6
2024-03,Endymion,0.6
2024-03,Scareclaw,0.5
2024-03,SPYRAL,0.5
2024-03,Odd-Eyes,0.5
2024-03,Burn,0.5
2024-03,Earthbound,0.5
2024-03,Galaxy Photon,0.5
2024-03,Nemleria,0.4
2024-03,Infernoid,0.4
2024-03,Naturia,0.4
2024-03,Runick,0.4
2024-03,Thunder Dragon,0.4
2024-03,Plunder Patroll,0.3
2024-03,Drytron,0.3
2024-03,Purrely,0.3
2024-03,Madolche,0.3
2024-03,Generaider,0.3
2024-03,Fur Hire,0.3
2024-03,Blackwings,0.3
2024-03,Charmer,0.3
2024-03,Ghoti,0.3
2024-03,Orcust,0.3
2024-03,Gold Pride,0.3
2024-03,Rank 8 go 2nd,0.3
2024-03,Agents,0.3
2024-03,P.U.N.K.,0.3
2024-03,Machina,0.3
2024-03,Neo-Spacian,0.3
2024-03,Eldlich,0.3
2024-03,Gravekeeper,0.2
2024-03,Lunalight,0.2
2024-03,Dragunity,0.2
2024-03,ABC,0.2
2024-03,Vaylantz,0.2
2024-03,Tistina,0.2
2024-03,Cyber Dragon,0.2
2024-03,Paleozoic,0.2
2024-03,Malefic,0.2
2024-03,Numeron,0.1
2024-03,Tri-Brigade,0.1
2024-03,Railway,0.1
2024-03,Blue-Eyes,0.1
2024-03,Tellarknight,0.1
2024-03,Dark Magician,0.1
2024-03,Salamangreat,0.1
2024-03,D/D/D,0.1
2024-03,Umi,0.1
2024-03,Crystal Beast,0.1
2024-03,Infernity,0.1
2024-03,Icejade,0.1
2024-03,Dark World,0.1
2024-03,Ursarctic,0.1
2024-03,Melffy,0.1
2024-03,Mekk-Knights,0.1
